"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH"
"465",2017,"Tim Hardaway Jr.","ATL","SF",30,79,2630.3,3292,634.5,1394.4,69.6,82.1,406.7,756.9,82.1,227.8,637.6,54.6,250.8,327.2,117.1,53.5,289,342.5,4.2,14.5,13.3,279.8,82.6,24.5,162.1,157.5,1747.6,1538.4,86.8,26.3,21.9,2.9,1.5,14.6,34.6,238.5,0,0,2013,"SG",76.5,199.4,23.95,6.1,101,79,8,9.3,31.5,37.5,10.68,2.93,3.25,16,1.033,132.5,138.5
"466",2017,"Shabazz Muhammad","MIN","SG",1,78,1666.2,2316,440.4,914.3,73.7,79.8,365.4,691.1,80.9,74.9,223.2,51.4,224.8,290.5,118.3,130,207.9,337.9,15.1,16.2,13,53.5,33.6,14,85.6,131.5,1180.4,1042.2,86.5,24.8,8.6,1.7,0.8,11.6,33.1,-116.2,2.3,0,2013,"SG/SF",76.75,221.8,26.47,9,104.5,83,9,10,29.5,37,10.99,2.93,3.32,10,1.081,134,141.5
"467",2017,"Gorgui Dieng","MIN","C",82,82,3195.2,4056,507.6,1009.1,76.9,78.7,483.2,944.9,78.1,24.5,64.2,58.3,207.9,255.3,124.5,285.9,701.8,987.7,12.4,31.3,21.7,243.1,134.6,146.8,165.1,388.4,1247.7,1121.5,85,23.1,13.2,4,7.2,19.6,21.6,50.5,18.3,0,2013,"C",81.75,229.6,24.15,5.4,111.5,87.5,9,10,NA,NA,NA,NA,NA,NA,1.07,NA,NA
"468",2017,"Glenn Robinson III","IND","SG",27,69,1337.4,2180,241.6,516.8,71.4,82.7,165.1,324.1,77.8,76.4,192.7,60.7,82.6,116.2,108.7,87.2,289,376.1,10.6,22.4,14.8,71.9,64.2,32.1,56.6,96.3,642.2,567.9,86.4,19.1,11,3.5,3,13.8,19.7,-110.1,7,0,2014,"SF",77.5,211.4,24.74,5.1,100.5,82,9,9.5,36.5,41.5,11.22,3.04,3.15,NA,1.058,137,142
"469",2017,"Andre Drummond","DET","C",81,81,4350.5,3683,737,1389.9,81,81.2,733.9,1379.2,81.3,4.7,10.7,43.7,209.5,542.8,59,527.5,1175.8,1703.3,23,55.3,38.5,136.1,189.6,136.1,235.5,362.4,1686.5,1628.7,79.2,33.3,13.8,6.1,7.2,19.3,34.4,-415.9,74.9,0,2012,"C",81.75,278.6,29.31,7.5,109.5,90.25,9.5,9.5,31.5,33.5,10.83,NA,3.39,10,1.104,141,143
"470",2017,"Kentavious Caldwell-Pope","DET","SG",75,76,2679,3865,565.7,1418.9,61,73.5,331.8,750.7,67.6,233.9,668.2,53.5,235.5,282.9,127.2,84.1,295.1,379.2,5.3,13.2,12.5,295.1,137.6,18.3,131.5,180.4,1600.9,1543.4,79.4,21,17.2,4.2,0.9,12,29.4,-227.8,2.3,0,2013,"SG",76.5,203.6,24.46,6.5,100.5,80,8.5,9,29,34.5,10.6,3.2,3.12,7,1.046,129.5,135
"471",2017,"Gordon Hayward","UTA","SF",73,73,3819.1,3845,833.3,1764.5,72.2,82.1,605.5,1192.6,77.7,227.8,571.8,60.9,553.5,655.9,129,73.4,529,602.4,5.3,23.6,13.8,385.3,111.6,30.6,214.1,178.9,2447.9,2053.1,91.1,34.7,27.8,3.6,1.5,14.4,42.4,530.6,4.7,0,2010,"SF",78.75,211,23.92,6.9,103,79.75,8.5,9.3,30.5,34.5,11.73,NA,3.22,10,1.013,133.5,137.5
"472",2017,"Trevor Booker","BKN","PF",43,71,2573.9,2682,466.3,903.6,78.9,82.3,428.1,784.4,83.5,38.2,119.3,49.1,113.1,168.2,102.9,218.6,655.9,874.6,13.3,39.1,26.4,211,114.7,42.8,191.1,232.4,1084.1,977.6,84.7,27.5,19.7,4.7,2.8,25,28.7,-512.2,24.5,0,2010,"PF",78.25,235.8,27.07,7.3,106,81.75,9,9.5,31,36,11.15,NA,3.1,22,1.045,137,142
"473",2017,"Rodney Hood","UTA","SG",55,59,1783.4,2436,415.9,1016.8,62.5,75.7,241.6,548.9,67.3,174.3,467.9,57,137.6,175.8,119.7,24.5,284.4,308.9,2.8,20,11.2,146.8,58.1,16.8,100.9,201.8,1143.7,1094.2,80,20.1,15.4,2.9,1.3,12.9,35.3,166.7,0,0,2014,"SF",79.25,208.2,23.3,7.5,103,80.5,8.5,8.5,29,36,11.21,3.14,3.38,NA,1.016,132,139
"474",2017,"Rudy Gobert","UTA","C",81,81,4443.6,4194,631.5,952.6,101.4,101.4,631.5,951,101.5,0,2.3,0,475.5,727.8,99.8,478.6,1105.5,1584,20.7,45.2,33.3,149.8,74.9,327.2,224.8,376.1,1738.5,1272.8,104.4,35.5,13.5,2.2,14.8,22.9,25.7,665.1,85.6,0,2013,"C",84.5,237.6,23.39,4.4,115,92.5,9.75,10,25,29,12.85,3.19,3.57,7,1.095,140,144
"475",2017,"Dante Exum","UTA","PG",26,66,1109.7,1876,237,556.6,65.1,74.3,169.7,328.7,78.9,67.3,227.8,45.1,88.7,111.6,121.6,48.9,156,204.9,7.2,14.3,14.7,168.2,33.6,18.3,122.3,223.2,629.9,605.7,79.5,14,21.3,2.2,1.8,25.7,27.9,-1.5,0,0,2014,"SG",76.5,196.3,23.58,6.4,103,81.5,8.5,9.5,31.5,34.5,10.75,2.88,3.19,NA,1.065,134.5,137.5
"476",2017,"Marcus Morris","DET","PF",79,79,2836,3922,643.7,1539.7,63.9,72.9,463.3,993.8,71.3,180.4,545.9,50.6,221.7,282.9,119.9,119.3,444.9,564.2,7.5,19.6,12,244.6,79.5,38.2,133,256.9,1689.5,1664.2,77.7,20.5,14.4,2.4,1.9,11.3,31.1,-160.5,11.7,0,2011,"SF/PF",79,229.6,25.86,8,105.5,82,8.25,8.5,29,33,NA,NA,3.15,11,1.038,134.5,138.5
"477",2017,"Eric Bledsoe","PHO","PG",66,66,3712.3,3327,686.5,1585.6,66.2,73.9,527.5,1113.1,72.5,159,472.5,51.5,593.3,700.3,129.5,79.5,412.8,492.3,5.9,21.2,12.3,640.7,140.7,47.4,341,250.8,2125.3,1893.7,85.8,34.8,47.6,4.7,2.7,23.3,43.2,-279.8,12.2,2.3,2010,"PG",72.25,191.6,25.8,5.6,98,79.5,8.5,9.8,NA,NA,NA,NA,NA,9,1.1,NA,NA
"478",2017,"Alex Len","PHO","C",34,77,2227.1,2384,351.7,706.4,76.1,76.8,347.1,688,77.1,7,18.3,38.2,229.4,318,110.2,235.5,541.3,776.7,16,38.7,27,67.3,55,151.4,156,370,937.3,846.3,84.7,25.1,9.7,2.6,12,23.8,27,-607,16.8,0,2013,"C",NA,NA,NA,6.4,NA,87.5,9,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2017,"DeMarcus Cousins","NO","C",72,72,5374.9,3769,989.3,2191.1,69.1,76,789,1634.5,73.9,200.3,556.6,55,790.5,1024.4,118,233.9,987.7,1221.7,15.2,42.5,26.1,509.2,151.4,142.2,411.3,425.1,2969.3,2641.8,85.9,43.1,38,4.6,7.2,20.6,55.1,-39.8,70.3,4.7,2010,"C",81.5,291.8,30.88,16.4,113,89.75,9.25,10,23.5,27.5,11.4,NA,3.55,NA,1.101,136.5,140.5
"480",2017,"Nik Stauskas","PHI","SG",27,80,2039.7,3344,383.8,967.9,60.7,76.6,182,418.9,66.4,201.8,548.9,56.3,186.5,229.4,124.3,32.1,311.9,344,2.5,15.7,13.2,287.5,70.3,47.4,195.7,220.2,1155.9,1068.8,82.7,16.2,19.8,2.4,2.6,23.7,25.2,-287.5,0,0,2014,"SG",77.25,206.9,24.37,12.1,102,79.75,8.5,8.5,29,35.5,10.79,2.92,3.27,NA,1.032,131,137.5
"481",2017,"Steven Adams","OKC","C",80,80,2986.7,3653,571.8,1000,87.5,87.5,571.8,996.9,87.8,0,4.7,0,240.1,393,93.4,431.2,504.6,935.7,19.9,23.4,21.7,131.5,133,120.8,224.8,298.2,1383.7,1172.9,90.2,26.8,12.7,4.2,6.1,24.6,24.9,298.2,24.5,0,2013,"C",82.75,254.5,26.13,6.7,109.5,88.5,9.5,11,28.5,33,11.85,3.02,3.4,16,1.069,138,142.5
"482",2017,"Andre Roberson","OKC","SG",79,79,2175.9,3631,328.7,707.9,70.9,78.6,259.9,428.1,92.8,68.8,279.8,37.6,71.9,169.7,64.7,149.8,466.3,616.2,10.6,21.8,14.4,120.8,143.7,123.8,78,311.9,798.1,782.6,78,16.1,10.7,4.6,6.4,13.9,15.4,221.7,4.7,0,2013,"SF/PF",78.25,205.8,23.63,7.1,104.5,83,8.75,9.5,30,36.5,11.36,3.02,3.34,10,1.061,134.5,141
"483",2017,"Russell Westbrook","OKC","PG",81,81,7257.9,4283,1259.9,2966.3,65,72.8,954.1,2074.9,70.3,305.8,891.4,52.4,1085.6,1284.4,129.2,209.5,1111.6,1321.1,12.6,44,26.1,1284.4,204.9,47.4,669.7,290.5,3911.2,3531.4,84.7,51.7,87.6,5.5,2.1,24.4,63.9,380.7,94.8,64.2,2008,"PG",74.25,192,24.48,4.8,100,79.75,NA,NA,30,36.5,10.98,NA,3.08,12,1.074,130,136.5
"484",2017,"Hassan Whiteside","MIA","C",77,77,4561.5,3842,828.7,1487.7,85.2,85.2,828.7,1487.7,85.2,0,0,0,344,547.4,96,449.5,1215.6,1665.1,19.6,54,36.6,87.2,85.6,247.7,235.5,345.6,2001.5,1728.6,88.5,36.4,8.9,2.6,11.8,18.3,34.9,146.8,88.7,0,2010,"PF/C",82.5,226.6,23.4,5.5,113,91,8.25,10.3,27,31.5,11.83,NA,3.54,12,1.103,140,144.5
"485",2017,"Seth Curry","DAL","SG",42,70,2248.2,3102,516.8,1073.4,73.5,88.4,307.3,582.5,80.7,209.5,490.8,65.3,130,152.9,130,38.2,232.4,270.6,3.2,14,11.8,287.5,120.8,14,140.7,192.7,1373,1140.6,92,24.6,24.3,4.7,0.6,16.8,30,-56.6,2.3,0,2013,"SG",73,179.2,23.64,9.6,97.5,76,8,8.3,NA,NA,NA,NA,NA,NA,1.041,NA,NA
"486",2017,"Sean Kilpatrick","BKN","SG",24,70,2230,2680,466.3,1123.8,63.5,74.5,305.8,652.9,71.6,160.5,470.9,52.1,311.9,370,128.9,33.6,394.5,428.1,3.1,23.5,12.9,240.1,70.3,14,207.9,180.4,1405.2,1286.6,83.5,23.6,22.4,2.9,0.6,21.3,36.7,-345.6,9.4,0,2014,"SG",74.5,218.7,27.7,9.2,99,79,9,9,NA,NA,NA,NA,NA,NA,1.06,NA,NA
"487",2017,"DeAndre Liggins","DAL","SG",19,62,676.7,1187,84.1,217.1,59.2,69,58.1,146.8,60.5,26,70.3,56.6,38.2,61.2,95.6,30.6,134.6,165.1,6.7,21.1,12.3,82.6,71.9,21.4,64.2,123.8,232.4,244,72.8,12.7,15.6,7.4,3.8,31.8,18.8,82.6,0,0,2011,"SG/SF",77,202.2,23.97,5,103.5,83,8.75,10,27,31,NA,NA,3.33,6,1.078,130.5,134.5
"488",2017,"Pierre Jackson","DAL","PG",1,8,115.1,128,19.9,59.6,50.9,54.9,15.3,42.8,54.6,7,16.8,41.7,14,10.7,131,2.3,12.2,13.8,3.1,17.7,14.4,29.1,4.7,0,7,11.7,53.5,64.3,63.8,21.6,57.7,2.9,0,10.2,38.8,84.1,0,0,2013,"PG",69.5,176,25.62,4.5,90,70,7.5,8.3,NA,NA,NA,NA,NA,NA,1.007,NA,NA
"489",2017,"Frank Kaminsky","CHA","PF",16,75,2476.7,2988,489.3,1226.3,61,72,311.9,685,69.6,177.4,541.3,50.2,180.4,238.5,115.6,87.2,431.2,518.3,7.4,24.4,14.6,247.7,76.4,55,116.2,212.5,1336.3,1331.2,76.8,22.7,20.6,3,3.8,12.3,33.5,65.7,9.4,0,2015,"PF/C",83.75,231.2,23.17,9.4,109.5,83,8.5,9.5,NA,NA,NA,NA,NA,NA,0.991,NA,NA
"490",2017,"Rakeem Christmas","IND","PF",0,29,219.3,339,29.1,64.2,69.1,69.1,29.1,64.2,69.1,0,0,0,32.1,44.3,110.7,41.3,45.9,87.2,21.1,22.9,22,9.4,7,14,12.2,56.6,90.2,83.7,82,17.3,5.8,1.6,5.5,19.5,19.4,-53.5,0,0,2015,"PF/C",80.25,242.6,26.48,9.6,110.5,89.25,9.25,9,29,32,11.6,3.3,3.47,9,1.112,139.5,142.5
"491",2017,"Myles Turner","IND","C",81,81,3710,3885,678.9,1328.7,78.1,81.6,617.7,1151.3,82.1,61.2,177.4,52.8,374.6,463.3,123.7,211,686.5,897.5,14.4,30,19.8,165.1,110.1,266,160.5,400.6,1793.5,1532.5,89.4,30.2,10.2,3.3,14.1,14.5,30,218.6,21.4,0,2015,"PF/C",81.75,238.6,25.1,9.3,112,88,9.25,9.3,NA,NA,NA,NA,NA,NA,1.076,NA,NA
"492",2017,"Rashad Vaughn","MIL","SG",2,41,430.1,700,87.2,238.5,55.8,68.7,47.4,114.7,63.1,39.8,123.8,49.1,4.7,11.7,61.2,9.4,68.8,74.9,2.4,17.3,14.5,35.2,30.6,15.3,21.4,48.9,217.1,241.9,68.7,13.9,11.3,5.2,4.5,12.4,26.3,-117.7,0,0,2015,"SG",75.75,198.6,24.33,6.2,101,79,8,8.5,28,34,11.4,3.1,3.21,5,1.043,129,135
"493",2017,"Andrew Harrison","MEM","SG",18,72,1457.7,2252,178.9,550.4,49.7,58.6,113.1,311.9,55.5,65.7,238.5,42.2,226.3,296.6,116.7,35.2,174.3,209.5,4,13.9,12.4,302.7,82.6,33.6,130,296.6,649.8,681,72.9,14.6,30.6,4.5,3.3,24.5,25.1,-39.8,0,0,2015,"PG",76.5,213.2,25.61,5.9,100,81,8.25,9.3,26.5,33,11.2,NA,3.34,NA,1.059,126.5,133
"494",2017,"Sam Dekker","HOU","SF",2,77,1585,2170,310.4,655.9,72.3,83,218.6,370,90.4,91.7,285.9,49.1,58.1,104,85.5,143.7,289,432.7,11,22.2,16.6,116.2,58.1,33.6,62.7,126.9,770.6,701.7,83.9,22.9,11.8,3,2.9,12.5,22.9,116.2,0,0,2015,"SF",79.75,218.6,24.16,7.5,106,83.5,8.5,9.3,25.5,34.5,10.64,2.96,3.28,5,1.047,131.5,140.5
"495",2017,"Justin Anderson","PHI","SG",10,75,1515.9,1876,284.4,666.6,65.3,75.4,195.7,371.5,80.6,88.7,295.1,46,156,197.2,120.9,105.5,272.2,377.7,14.4,24.5,17,100.9,64.2,35.2,100.9,166.7,813.4,753.4,82.6,23.4,13.1,3.9,3.5,18.1,30.4,-298.2,2.3,0,2015,"SG/SF",77.25,230.6,27.17,5,101,83.75,8.5,9.5,38,43,11.13,2.88,3.22,12,1.084,139,144
"496",2017,"Devin Booker","PHO","SG",78,78,3623.7,4174,926.6,2186.5,64.8,72.8,701.8,1567.2,68.5,224.8,619.2,55.5,561.1,674.3,127.2,71.9,310.4,382.2,4.3,12.7,11.6,409.8,110.1,30.6,370,370,2639.1,2483.2,81.2,25,24.9,2.9,1.4,19.8,43.9,-344,0,0,2015,"SG",76.5,205.8,24.72,8.3,102.5,80.25,8.75,9,27.5,34.5,10.27,2.75,3.28,8,1.049,130,137
"497",2017,"Jordan McRae","CLE","SG",4,37,386.4,586,88.7,229.4,59.2,68.3,61.2,151.4,61.8,27.5,78,54,41.3,52,121.4,14,53.5,62.7,4.2,14.9,13.7,29.1,12.2,14,21.4,47.4,246.2,252.2,74.6,16.8,11.3,2.4,2.9,12,31.9,-91.7,0,0,2014,"SG",75.75,179.4,21.98,5.2,104,84.5,8.75,8.5,27.5,34.5,11.07,3.15,3.39,NA,1.116,131.5,138.5
"498",2017,"Alan Williams","PHO","PF",0,47,1245.4,1081,211,408.2,79,79,211,406.7,79.4,0,2.3,0,107,171.2,95.6,143.7,299.7,443.4,21.5,47.3,34,35.2,42.8,52,58.1,191.1,529,483.6,83.6,32.9,12.1,4.4,9.1,16.4,32.2,4.7,22.9,0,2015,"PF",79.25,261.4,29.26,12,106.5,85.75,8.5,9.5,25.5,28.5,12.26,3.54,3.5,8,1.082,132,135
"499",2017,"Marquese Chriss","PHO","PF",75,82,2179,2665,434.2,966.3,68.7,77.4,324.1,623.8,79.5,110.1,342.5,49.1,172.8,276.7,95.4,148.3,383.8,532.1,13.7,24.6,16.6,90.2,102.4,107,165.1,402.1,1151.3,1088.1,80.9,21,11.9,4.3,7.6,20.1,30.2,-584.1,7,0,2016,"PF",80.75,233,25.12,8.5,105,84.25,9,9,32.5,38.5,11.93,3.05,3.26,NA,1.043,137.5,143.5
"500",2017,"Stephen Zimmerman","ORL","C",0,19,125.4,164,15.3,47.4,49.4,49.4,15.3,47.4,49.4,0,0,0,7,11.7,91.7,16.8,36.7,53.5,16.5,38.2,27,9.4,4.7,11.7,7,26,35.2,50.8,53.2,12.9,12.4,2.2,8.7,12.7,22.7,-61.2,0,0,2016,"C",82.25,234,24.32,11.2,108.5,87.25,9,9,26,31,12.08,3.16,3.43,NA,1.061,134.5,139.5
"501",2017,"Tyler Ulis","PHO","PG",15,61,1419.5,1716,281.3,669.7,64.2,67.7,249.2,548.9,69.4,32.1,120.8,40.7,84.1,108.6,118.5,32.1,116.2,148.3,4.6,11.5,11,345.6,73.4,11.7,117.7,111.6,678.9,717.5,72.3,22.3,46.6,4.8,0.8,21.5,31.3,-217.1,14,0,2016,"PG",68.75,149.2,22.19,5.2,88.5,74,7.5,7.5,32.5,38,10.8,2.88,3.2,NA,1.076,121,126.5
"502",2017,"Diamond Stone","LAC","C",0,7,26.3,37,7,19.9,35.3,35.3,7,19.9,35.3,0,0,0,9.4,9.4,152.9,2.3,11.7,14,11.1,34.3,21.1,0,0,2.3,4.7,11.7,15.3,22.6,50.9,1.1,0,0,7.9,18.2,47.6,-41.3,0,0,2016,"C",81,254.4,27.26,12.9,108.5,86.75,8.5,7.8,27,29.5,12.02,3.22,3.5,NA,1.071,135.5,138
"503",2017,"Kay Felder","CLE","PG",0,42,492.6,589,94.8,241.6,59.9,63.9,84.1,207.9,61.8,10.7,33.6,48.6,53.5,74.9,109.2,7,58.1,62.7,2.1,16.1,13.7,88.7,27.5,10.7,45.9,58.1,253.8,274.5,70.6,19.6,34.7,5.5,3.4,21.9,37.2,-81,0,0,2016,"PG",68.25,177.2,26.74,5.8,88.5,74.5,8.25,8.5,35.5,44,11.52,2.9,3.15,NA,1.092,124,132.5
"504",2017,"Malachi Richardson","SAC","SG",0,22,194.3,303,42.8,104,63,72,30.6,61.2,76.4,12.2,42.8,43.7,22.9,29.1,120.6,7,30.6,35.2,4.1,17.6,10.2,16.8,11.7,2.3,12.2,35.2,120.8,116.8,78.9,16.6,13.3,3,1.1,14.5,29.6,-26,0,0,2016,"SG/SF",76.75,199.6,23.82,7,101.5,84,8.75,10,33,38,10.56,3.25,3.33,NA,1.094,134.5,139.5
"505",2017,"Joel Bolomboy","UTA","PF",0,12,77.4,80,13.8,24.5,85.9,95.6,12.2,18.3,102,2.3,9.4,38.2,7,14,76.4,9.4,21.4,27.5,13.8,45.8,30.2,4.7,2.3,4.7,4.7,2.3,33.6,28.5,91,31.1,14.9,2.3,7.2,14.8,28.3,18.3,0,0,2016,"PF",79.5,224.4,24.96,5.2,103.5,85.75,9,10.3,37.5,40.5,10.26,2.86,3.17,NA,1.079,141,144
"506",2017,"Ben Bentil","DAL","PF",0,3,3.3,14,0,7,0,0,0,4.7,0,0,2.3,0,0,0,0,0,4.7,4.7,0,37.8,18,0,0,0,2.3,2.3,0,7,0,-24.7,0,0,0,38.2,29.4,-18.3,0,0,2016,"PF",79.25,229.2,25.65,9.7,105,85.5,9.5,10,29,33,11.16,3.1,3.3,NA,1.079,134,138
"507",2017,"Isaiah Whitehead","BKN","SG",26,73,1625.6,2512,311.9,775.2,61.5,68.2,244.6,548.9,68.2,67.3,226.3,45.4,139.1,172.8,123.1,47.4,229.4,276.7,4.7,14.6,13.6,293.6,65.7,55,218.6,267.6,830.2,851.2,74.6,13.8,27,2.9,3.9,31.2,28,-175.8,2.3,0,2016,"PG/SG",75.25,210,26.07,9.3,100,80.75,8.5,8.8,27.5,35.5,11.65,3.21,3.34,NA,1.073,127.5,135.5
"508",2017,"Michael Gbinije","DET","SG",0,9,16.2,47,2.3,15.3,15.3,15.3,2.3,14,25.5,0,9.4,0,4.7,4.7,152.9,4.7,2.3,7,10.2,8.4,12.1,4.7,0,0,0,4.7,9.4,16.6,27.8,-2.2,12.2,0,0,0,23.4,-4.6,0,0,2016,"SG",77.5,204.6,23.95,5.4,101,79.5,8,9,33.5,37.5,11,3.19,3.12,NA,1.026,134.5,138.5
"509",2017,"Chinanu Onuaku","HOU","C",1,5,52.8,78,11.7,10.7,109.2,109.2,11.7,10.7,109.2,0,0,0,9.4,9.4,152.9,4.7,12.2,15.3,9.9,25.9,16.2,7,7,2.3,9.4,14,21.4,13.4,119,21.4,12,6.5,3.6,47.9,16.1,-68.8,0,0,2016,"C",81,245.2,26.27,8.6,108.5,86.75,9,8,27.5,33.5,11.65,3,3.5,NA,1.071,136,142
"510",2017,"Ron Baker","NY","SG",13,52,795.5,1310,125.4,331.8,57.8,66.2,90.2,201.8,68.3,35.2,130,41.4,42.8,65.7,99.5,18.3,133,151.4,3.5,16.8,14.5,163.6,52,10.7,85.6,113.1,328.7,360.7,69.7,12.9,26.5,4.7,1.5,29.3,22.7,-84.1,0,0,2016,"SG",75.25,212.4,26.37,7.9,97.5,81.75,8.75,9.5,30,35.5,10.77,2.96,3.45,NA,1.086,127.5,133
"511",2017,"Kyle Wiltjer","HOU","PF",0,14,47.4,66,9.4,21.4,43.7,65.6,0,2.3,0,9.4,19.9,47.1,2.3,4.7,76.4,9.4,14,15.3,15.4,23.1,19.3,4.7,7,2.3,11.7,9.4,19.9,22.8,66.2,12.8,14.5,7.8,4.3,38.5,29.9,-58.1,0,0,2016,"PF",80.75,242.8,26.18,15.3,102.5,84.25,8.25,9.5,28.5,35.5,11.35,3.04,3.48,NA,1.043,131,138
"512",2017,"Jarrod Uthoff","DAL","SF",0,9,137.8,174,24.5,58.1,64.4,72.5,19.9,44.3,68.5,7,13.8,50.9,11.7,10.7,109.2,12.2,22.9,35.2,11.8,24.4,17.8,13.8,4.7,9.4,7,12.2,61.2,62.8,74.6,22.3,19.6,2.1,7.3,10.4,27.9,-94.8,0,0,2016,"PF",80.5,214.4,23.26,6,104,83.5,8.75,9,29,34.5,11.52,3.03,3.5,NA,1.037,133,138.5
"513",2017,"Troy Williams","HOU","SF",16,31,527.7,852,111.6,253.8,67.3,75.5,84.1,159,80.9,27.5,94.8,44.3,32.1,48.9,100.3,22.9,81,104,6.8,15.9,10.2,38.2,41.3,15.3,50.5,91.7,282.9,275.3,78.6,15.3,14.9,5.5,3.4,23.7,24.9,-113.1,0,0,2016,"SF",77.75,217.8,25.33,10,102,80.25,8.25,9.3,30,36,10.72,3.08,3.35,NA,1.032,132,138
"514",2017,"Semaj Christon","OKC","PG",1,65,779.5,1489,117.7,341,52.8,56.9,99.4,244.6,62.1,18.3,96.3,29.1,26,47.4,83.8,29.1,107,136.1,5,12.2,11.8,198.8,42.8,14,65.7,120.8,279.8,361.8,59.2,15.3,27.6,3.3,1.1,23.5,18.7,-207.9,0,0,2014,"PG",73.5,186,24.2,5.3,99,78.5,8.5,8.3,30.5,36.5,11.55,3.21,3.32,NA,1.068,129.5,135.5
"515",2018,"Khris Middleton","MIL","SF",82,82,3155.8,3425,681.4,1460.4,53.7,60.2,513.6,993.9,59.4,167.8,466.5,41.4,367.7,415.9,101.6,51.7,440.1,491.8,2.3,17.3,11.1,376.9,136.7,24.1,219.5,310.2,1898.1,1643.4,66.3,22,20.3,2.6,0.8,13.5,28.4,113.8,6.6,1.3,2012,"SF",78.75,216.2,24.51,7.8,103,82.75,9,9,28,31,11.45,NA,3.47,4,1.051,131,134
"516",2018,"John Henson","MIL","PF",69,76,1921.8,2262,329.8,576.8,65.7,66,328.6,568.8,66.4,1.3,9.2,16.4,103.4,181.5,65.5,172.4,417.1,589.4,10.3,24.8,17.5,131,51.7,124.1,97.7,232.1,764.1,656.7,66.9,19.2,11.3,1.5,6.2,14.9,17.4,190.7,11.5,0,2012,"PF",81,216,23.14,8.6,112,89,9.25,10,25.5,30,NA,NA,NA,5,1.099,137.5,142
"517",2018,"E'Twaun Moore","NO","SG",80,82,1916.6,2970,486,956,58.4,67.2,339,610.1,63.9,147.1,345.8,48.8,55.2,78.1,81.1,65.5,208,273.5,3.3,9.7,6.6,214.9,90.8,13.8,117.2,209.1,1174.3,990.3,68.1,16.1,11.6,1.9,0.5,12.2,18.6,173.5,0,0,2011,"SG",74.5,191.4,24.24,7.6,99.5,81.5,9,10,32,34.5,11.12,NA,3.31,NA,1.094,131.5,134
"518",2018,"Dewayne Dedmon","ATL","C",46,62,1648.6,1772,287.2,548.1,60.2,66.3,229.8,386.1,68.4,57.4,162,40.8,77,98.8,89.5,114.9,447,561.9,9.6,32.3,20.3,103.4,46,58.6,98.8,186.1,708.9,591.6,68.8,20.4,10.6,1.7,3.7,16.4,19.6,-183.8,17.2,0,2013,"C",82,238.8,24.97,8.4,109,88,9,11,28,32.5,12.75,3.26,3.4,8,1.073,137,141.5
"519",2018,"Victor Oladipo","IND","SG",75,75,3370.6,2932,735.4,1542,54.8,61.7,550.4,1043.3,60.7,185,498.7,42.6,337.8,422.8,91.8,54,394.1,448.1,2.8,17.3,11.4,371.1,202.2,65.5,252.8,201.1,1993.5,1728,66.3,28.4,24.4,4.6,2.6,14.7,34.7,386.1,4,0,2013,"SG",75.25,213.2,26.47,6.6,100.5,81.25,8.75,9.3,33,42,10.69,3.14,3.25,15,1.08,133.5,142.5
"520",2018,"Darius Miller","NO","SF",3,82,1185,2233,248.2,559.6,51,68.4,79.3,148.2,61.5,168.9,411.3,47.2,66.6,77,99.5,20.7,167.8,188.4,1.4,10.4,6,127.5,32.2,19.5,67.8,183.8,731.9,593.4,70.9,12.4,9.8,0.9,0.9,11.8,14.8,-19.5,0,0,2012,"SG/SF",78,233.4,26.97,7.5,101,81,8.5,8.8,33,37,11.34,NA,3.31,14,1.038,134,138
"521",2018,"Shabazz Napier","POR","PG",9,74,1347.8,1764,256.2,610.1,48.3,57.1,162,359.6,51.7,94.2,250.5,43.2,133.3,158.6,96.6,29.9,165.5,195.3,2.5,11.6,8,172.4,93.1,16.1,103.4,96.5,740,679.9,62.5,17.4,16.7,3.5,1,15.2,22.5,98.8,0,0,2014,"PG",71,175.2,24.43,7.4,93,75.25,8.25,8.5,30.5,37.5,11.6,3.13,3.2,NA,1.06,123.5,130.5
